"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Jude Wellings","RSL","2022","M","$65,500","$81,500","2022-09-02"
"","Axel Kei","RSL","2022","F","$65,500","$81,500","2022-04-15"
"","Axel Kei","RSL","2022","F","$65,500","$81,500","2022-09-02"
"","Nelson Pierre","PHI","2023","F","$67,360","$81,476","2023-04-30"
"","Indiana Vassilev","MIA","2021","F","$81,375","$81,375","2021-09-30"
"","Michael Edwards","COL","2021","D","$81,375","$81,375","2021-04-15"
"","Michael Edwards","COL","2021","D","$81,375","$81,375","2021-09-30"
"","Earl Edwards Jr.","NER","2021","GK","$81,375","$81,375","2021-04-15"
"","Earl Edwards Jr.","NER","2021","GK","$81,375","$81,375","2021-09-30"
"","Luis Barraza","NYC","2021","GK","$81,375","$81,375","2021-04-15"
"","Luis Barraza","NYC","2021","GK","$81,375","$81,375","2021-09-30"
"","Dylan Castanheira","MIA","2021","GK","$81,375","$81,375","2021-04-15"
"","Dylan Castanheira","MIA","2021","GK","$81,375","$81,375","2021-09-30"
"","Eric López","LAG","2021","GK","$81,375","$81,375","2021-04-15"
"","Eric López","LAG","2021","GK","$81,375","$81,375","2021-09-30"
"","Sean Nealis","NYRB","2021","D","$81,375","$81,375","2021-04-15"
"","Sean Nealis","NYRB","2021","D","$81,375","$81,375","2021-09-30"
"","Micael DeShields","DCU","2021","D","$81,375","$81,375","2021-04-15"
"","Micael DeShields","DCU","2021","D","$81,375","$81,375","2021-09-30"
"","Hassani Dotson","MIN","2021","M","$81,375","$81,375","2021-04-15"
"","Hassani Dotson","MIN","2021","M","$81,375","$81,375","2021-09-30"
"","Theo Bair","VAN","2021","F","$81,375","$81,375","2021-04-15"
"","Theo Bair","VAN","2021","F","$81,375","$81,375","2021-09-30"
"","Jared Stroud","ATX","2021","M","$81,375","$81,375","2021-04-15"
"","Jared Stroud","ATX","2021","M","$81,375","$81,375","2021-09-30"
"","Jonathan Klinsmann","LAG","2021","GK","$81,375","$81,375","2021-04-15"
"","Jonathan Klinsmann","LAG","2021","GK","$81,375","$81,375","2021-09-30"
"","Cal Jennings","LAFC","2021","F","$81,375","$81,375","2021-04-15"
"","Cal Jennings","LAFC","2021","F","$81,375","$81,375","2021-09-30"
"","George Acosta","MIA","2021","M","$81,375","$81,375","2021-04-15"
"","George Acosta","MIA","2021","M","$81,375","$81,375","2021-09-30"
"","Erick Torres","ATL","2021","F","$81,375","$81,375","2021-04-15"
"","Erick Torres","ATL","2021","F","$81,375","$81,375","2021-09-30"
"","Collen Warner","COL","2021","M","$81,375","$81,375","2021-04-15"
"","Collen Warner","COL","2021","M","$81,375","$81,375","2021-09-30"
"","Caiser Gomes","FCD","2021","D","$81,375","$81,375","2021-09-30"
"","Marvin Loría","POR","2021","M","$81,375","$81,375","2021-04-15"
"","Marvin Loría","POR","2021","M","$81,375","$81,375","2021-09-30"
"","Elliot Panicco","NSH","2021","GK","$81,375","$81,375","2021-04-15"
"","Elliot Panicco","NSH","2021","GK","$81,375","$81,375","2021-09-30"
"","Alex De John","ATL","2021","D","$81,375","$81,375","2021-04-15"
"","Alex De John","ATL","2021","D","$81,375","$81,375","2021-09-30"
"","Federico Higuaín","MIA","2021","M","$81,375","$81,375","2021-04-15"
"","Federico Higuaín","MIA","2021","M","$81,375","$81,375","2021-09-30"
"","Adam Grinwis","ORL","2021","GK","$81,375","$81,375","2021-09-30"
"","Aurélien Collin","PHI","2021","D","$81,375","$81,375","2021-09-30"
"","Ben Lundgaard","ATL","2021","GK","$81,375","$81,375","2021-04-15"
"","Ben Lundgaard","ATL","2021","GK","$81,375","$81,375","2021-09-30"
"","Simon Colyn","VAN","2021","M","$81,375","$81,375","2021-04-15"
"","Simon Colyn","VAN","2021","M","$81,375","$81,375","2021-09-30"
"","Spencer Richey","SEA","2021","GK","$81,375","$81,375","2021-04-15"
"","Spencer Richey","SEA","2021","GK","$81,375","$81,375","2021-09-30"
"","Mikey Ambrose","ATL","2021","D","$81,375","$81,375","2021-04-15"
"","Mikey Ambrose","ATL","2021","D","$81,375","$81,375","2021-09-30"
"","Thomas Hasal","VAN","2021","GK","$81,375","$81,375","2021-04-15"
"","Thomas Hasal","VAN","2021","GK","$81,375","$81,375","2021-09-30"
"","Boniek García","HOU","2021","M","$81,375","$81,375","2021-04-15"
"","Boniek García","HOU","2021","M","$81,375","$81,375","2021-09-30"
"","Tony Alfaro","DCU","2021","D","$81,375","$81,375","2021-04-15"
"","Tony Alfaro","DCU","2021","D","$81,375","$81,375","2021-09-30"
"","Justin Haak","NYC","2021","M","$81,375","$81,375","2021-04-15"
"","Justin Haak","NYC","2021","M","$81,375","$81,375","2021-09-30"
"","Fredy Montero","SEA","2021","F","$81,375","$81,375","2021-04-15"
"","Fredy Montero","SEA","2021","F","$81,375","$81,375","2021-09-30"
"","Cody Mizell","NYC","2021","GK","$81,375","$81,375","2021-04-15"
"","Cody Mizell","NYC","2021","GK","$81,375","$81,375","2021-09-30"
"","Kekuta Manneh","ATX","2021","F","$81,375","$81,375","2021-04-15"
"","Kekuta Manneh","ATX","2021","F","$81,375","$81,375","2021-09-30"
"","Lisandro López","ATL","2021","F","$81,375","$81,375","2021-04-15"
"","Joseph Rosales","MIN","2021","M","$81,375","$81,375","2021-09-30"
"","Kyle Morton","HOU","2021","GK","$81,375","$81,375","2021-04-15"
"","Kyle Morton","HOU","2021","GK","$81,375","$81,375","2021-09-30"
"","Tah Brian Anunga","NSH","2021","M","$81,375","$81,375","2021-04-15"
"","Tah Brian Anunga","NSH","2021","M","$81,375","$81,375","2021-09-30"
"","Gedion Zelalem","NYC","2021","M","$81,375","$81,375","2021-04-15"
"","Gedion Zelalem","NYC","2021","M","$81,375","$81,375","2021-09-30"
"","Chris Duvall","CIN","2021","D","$81,375","$81,375","2021-09-30"
"","Sam Junqua","HOU","2021","D","$81,375","$81,375","2021-04-15"
"","Sam Junqua","HOU","2021","D","$81,375","$81,375","2021-09-30"
"","Adrien Pérez","DCU","2021","F","$81,375","$81,375","2021-04-15"
"","Adrien Pérez","DCU","2021","F","$81,375","$81,375","2021-09-30"
"","Chase Gasper","MIN","2021","D","$81,375","$81,375","2021-04-15"
"","Chase Gasper","MIN","2021","D","$81,375","$81,375","2021-09-30"
"","Collin Verfurth","NER","2021","D","$81,375","$81,375","2021-04-15"
"","Collin Verfurth","NER","2021","D","$81,375","$81,375","2021-09-30"
"","Carlos Harvey","LAG","2021","D","$81,375","$81,375","2021-04-15"
"","Carlos Harvey","LAG","2021","D","$81,375","$81,375","2021-09-30"
"","Erik McCue","HOU","2021","D","$81,375","$81,375","2021-04-15"
"","Erik McCue","HOU","2021","D","$81,375","$81,375","2021-09-30"
"","Dom Dwyer","TOR","2021","F","$81,375","$81,375","2021-09-30"
"","Jon Gallagher","ATX","2021","F","$81,375","$81,375","2021-04-15"
"","Jon Gallagher","ATX","2021","F","$81,375","$81,375","2021-09-30"
"","Nicholas DePuy","LAG","2021","D","$81,375","$81,375","2021-04-15"
"","Nicholas DePuy","LAG","2021","D","$81,375","$81,375","2021-09-30"
"","Drew Skundrich","DCU","2021","M","$81,375","$81,375","2021-09-30"
"","Amar Sejdic","MTL","2021","M","$81,375","$81,375","2021-04-15"
"","Amar Sejdic","ATL","2021","M","$81,375","$81,375","2021-09-30"
"","Marlon Hairston","CLB","2021","M","$81,375","$81,375","2021-04-15"
"","Marlon Hairston","CLB","2021","M","$81,375","$81,375","2021-09-30"
"","Ismaila Jome","POR","2021","M","$81,375","$81,375","2021-04-15"
"","Ismaila Jome","POR","2021","D","$81,375","$81,375","2021-09-30"
"","Jovanny Bolívar","DCU","2021","F","$81,375","$81,375","2021-04-15"
"","Jovanny Bolívar","DCU","2021","F","$81,375","$81,375","2021-09-30"
"","Felipe Hernandez","SKC","2021","M","$81,375","$81,375","2021-04-15"
"","Felipe Hernandez","SKC","2021","M","$81,375","$81,375","2021-09-30"
"","David Bingham","POR","2021","GK","$81,375","$81,375","2021-09-30"
"","Kimarni Smith","DCU","2021","M","$81,375","$81,375","2021-04-15"
"","Kimarni Smith","DCU","2021","M","$81,375","$81,375","2021-09-30"
"","Douglas Martínez","RSL","2021","F","$81,375","$81,375","2021-04-15"
"","Douglas Martínez","RSL","2021","F","$81,375","$81,375","2021-09-30"
"","Ethan Dobbelaere","SEA","2021","M","$67,360","$81,360","2021-04-15"
"","Ethan Dobbelaere","SEA","2021","M","$67,360","$81,360","2021-09-30"
"","Andres Jasson","NYC","2021","F","$63,547","$80,691","2021-04-15"
"","Andres Jasson","NYC","2021","M","$63,547","$80,691","2021-09-30"
"","Santiago Suarez","NER","2023","D","$67,360","$80,582","2023-04-30"
"","Dantouma Toure","COL","2022","F","$65,500","$80,118","2022-04-15"
"","Dantouma Toure","COL","2022","F","$65,500","$80,118","2022-09-02"
"","George Campbell","ATL","2021","D","$80,000","$80,000","2021-04-15"
"","George Campbell","ATL","2021","D","$80,000","$80,000","2021-09-30"
"","Patrick Weah","MIN","2022","M","$66,724","$79,910","2022-04-15"
"","Patrick Weah","MIN","2022","M","$66,724","$79,910","2022-09-02"
"","Jonathan Shore","NYC","2023","M","$67,360","$79,860","2023-04-30"
"","Tyler Wolff","ATL","2021","F","$75,000","$79,500","2021-04-15"
"","Tyler Wolff","ATL","2021","F","$75,000","$79,500","2021-09-30"
"","Nathan Saliba","MTL","2023","M","$67,360","$79,169","2023-04-30"
"","Erik Centeno","ATL","2023","D","$67,360","$79,136","2023-04-30"
"","Jack McGlynn","PHI","2021","M","$64,992","$78,892","2021-04-15"
"","Jack McGlynn","PHI","2021","M","$64,992","$78,892","2021-09-30"
"","Hugo Mbongue","TOR","2023","F","$67,360","$78,787","2023-04-30"
"","Owen Wolff","ATX","2022","M","$65,500","$78,553","2022-04-15"
"","Owen Wolff","ATX","2022","M","$65,500","$78,553","2022-09-02"
"","Luis Rivera","RSL","2023","D","$67,360","$78,460","2023-04-30"
"","Brian Carmona Romero","CLT","2023","F","$67,360","$78,193","2023-04-30"
"","Dantouma Toure","COL","2021","M","$63,547","$78,165","2021-04-15"
"","Dantouma Toure","COL","2021","F","$63,547","$78,165","2021-09-30"
"","Kobe Franklin","TOR","2023","D","$67,360","$78,162","2023-04-30"
"","Juan Castilla","HOU","2021","M","$63,547","$77,897","2021-04-15"
"","Juan Castilla","HOU","2021","M","$63,547","$77,897","2021-09-30"
"","Brandan Craig","PHI","2021","D","$65,000","$77,825","2021-04-15"
"","Brandan Craig","PHI","2021","M","$65,000","$77,825","2021-09-30"
"","Thorleifur Úlfarsson","HOU","2022","F","$65,500","$77,699","2022-04-15"
"","Thorleifur Úlfarsson","HOU","2022","F","$65,500","$77,699","2022-09-02"
"","Isaiah Parker","FCD","2022","D","$65,500","$77,500","2022-04-15"
"","Isaiah Parker","FCD","2022","D","$65,500","$77,500","2022-09-02"
"","Duncan McGuire","ORL","2023","F","$67,360","$77,360","2023-04-30"
"","Isaiah Parker","FCD","2023","D","$67,360","$77,360","2023-04-30"
"","Jayden Reid","NYRB","2023","D","$67,360","$77,179","2023-04-30"
"","Matai Akinmboni","DCU","2023","D","$67,360","$76,860","2023-04-30"
"","Patrick Weah","MIN","2021","M","$63,547","$76,733","2021-04-15"
"","Patrick Weah","MIN","2021","M","$63,547","$76,733","2021-09-30"
"","Owen Wolff","ATX","2021","M","$63,547","$76,600","2021-09-30"
"","Abasa Aremeyaw","PHI","2022","D","$65,500","$76,500","2022-09-02"
"","Dominick Hernandez","FCD","2022","M","$66,724","$76,438","2022-04-15"
"","Dominick Hernandez","FCD","2022","M","$66,724","$76,438","2022-09-02"
"","Obed Vargas","SEA","2023","M","$67,360","$76,392","2023-04-30"
"","Darren Yapi","COL","2022","F","$65,500","$76,333","2022-04-15"
"","Darren Yapi","COL","2022","F","$65,500","$76,333","2022-09-02"
"","Brian Carmona Romero","CLT","2022","M","$65,500","$76,333","2022-09-02"
"","Curtis Ofori","NYRB","2023","D","$67,360","$76,110","2023-04-30"
"","Tomas Giraldo","MTL","2021","M","$66,724","$75,481","2021-04-15"
"","Tomas Giraldo","MTL","2021","M","$66,724","$75,481","2021-09-30"
"","Brandon Cambridge","CLT","2023","M","$67,360","$75,386","2023-04-30"
"","Daniel Edelman","NYRB","2022","M","$65,500","$75,352","2022-04-15"
"","Mohamed Farsi","CLB","2022","D","$65,500","$75,333","2022-09-02"
"","Paul Walters","CIN","2023","GK","$67,360","$75,327","2023-04-30"
"","Sofiane Djeffal","ATX","2023","M","$75,325","$75,325","2023-04-30"
"","Erik Centeno","ATL","2022","D","$65,500","$75,276","2022-04-15"
"","Erik Centeno","ATL","2022","D","$65,500","$75,276","2022-09-02"
"","Xavier Valdez","HOU","2022","GK","$65,500","$75,211","2022-04-15"
"","Xavier Valdez","HOU","2022","GK","$65,500","$75,211","2022-09-02"
"","Julio Benitez","RSL","2022","M","$65,500","$75,125","2022-04-15"
"","Julio Benitez","RSL","2022","M","$65,500","$75,125","2022-09-02"
"","Emmanuel Ochoa","SJE","2021","GK","$65,000","$75,080","2021-04-15"
"","Emmanuel Ochoa","SJE","2021","GK","$65,000","$75,080","2021-09-30"
"","Hugo Mbongue","TOR","2022","F","$65,500","$75,078","2022-09-02"
"","Matai Akinmboni","DCU","2022","D","$65,500","$75,000","2022-09-02"
"","Ilijah Paul","RSL","2023","F","$67,360","$74,873","2023-04-30"
"","Nebiyou Perry","NSH","2023","F","$67,360","$74,860","2023-04-30"
"","Hamady Diop","CLT","2023","D","$67,360","$74,860","2023-04-30"
"","Max Anchor","VAN","2023","GK","$67,360","$74,802","2023-04-30"
"","Jacen Russel-Rowe","CLB","2023","F","$67,360","$74,749","2023-04-30"
"","Mohamed Farsi","CLB","2023","D","$67,360","$74,735","2023-04-30"
"","Bertin Jacquesson","RSL","2023","F","$67,360","$74,686","2023-04-30"
"","Obed Vargas","SEA","2022","M","$65,500","$74,531","2022-04-15"
"","Obed Vargas","SEA","2022","M","$65,500","$74,531","2022-09-02"
"","Matteo Campagna","VAN","2022","D","$65,500","$74,512","2022-04-15"
"","Matteo Campagna","VAN","2022","D","$65,500","$74,512","2022-09-02"
"","Kamron Habibullah","VAN","2021","M","$63,547","$74,429","2021-04-15"
"","Kamron Habibullah","VAN","2021","M","$63,547","$74,429","2021-09-30"
"","Darren Yapi","COL","2021","F","$63,547","$74,380","2021-04-15"
"","Darren Yapi","COL","2021","F","$63,547","$74,380","2021-09-30"
"","Devin Padelford","MIN","2023","D","$67,360","$74,360","2023-04-30"
"","Shandon Hopeau","SEA","2021","M","$66,724","$74,360","2021-04-15"
"","Shandon Hopeau","SEA","2021","M","$66,724","$74,360","2021-09-30"
"","Benjamin Redzic","FCD","2022","M","$66,724","$74,346","2022-04-15"
"","Benjamin Redzic","FCD","2022","M","$66,724","$74,346","2022-09-02"
"","Ian Murphy","CIN","2023","D","$72,050","$74,300","2023-04-30"
"","Joshua Bolma","NER","2023","D","$67,360","$74,027","2023-04-30"
"","Nathan Saliba","MTL","2021","M","$63,547","$73,999","2021-04-15"
"","Aimé Mabika","MIA","2022","D","$65,500","$73,625","2022-04-15"
"","Aimé Mabika","MIA","2022","D","$65,500","$73,625","2022-09-02"
"","John Nelson","CIN","2022","D","$65,500","$73,500","2022-04-15"
"","John Nelson","CIN","2022","D","$65,500","$73,500","2022-09-02"
"","Jeffrey Dewsnup","RSL","2021","GK","$63,547","$73,372","2021-04-15"
"","Jeffrey Dewsnup","RSL","2021","GK","$63,547","$73,372","2021-09-30"
"","Thomas Williams","ORL","2022","D","$66,724","$73,254","2022-04-15"
"","Thomas Williams","ORL","2022","D","$66,724","$73,254","2022-09-02"
"","Dominick Hernandez","FCD","2021","M","$63,547","$73,237","2021-09-30"
"","Alistair Johnston","NSH","2021","M","$73,079","$73,079","2021-04-15"
"","Alistair Johnston","NSH","2021","M","$73,079","$73,079","2021-09-30"
"","Christopher Hegardt","CLT","2022","M","$65,500","$73,012","2022-04-15"
"","Christopher Hegardt","CLT","2022","M","$65,500","$73,012","2022-09-02"
"","Jacen Russel-Rowe","CLB","2022","F","$65,500","$72,866","2022-09-02"
"","Damiano Pecile","VAN","2021","M","$66,724","$72,818","2021-04-15"
"","Damiano Pecile","VAN","2021","M","$66,724","$72,818","2021-09-30"
"","Delentz Pierre","RSL","2023","D","$67,360","$72,795","2023-04-30"
"","Fred Emmings","MIN","2021","GK","$66,724","$72,724","2021-04-15"
"","Fred Emmings","MIN","2021","GK","$66,724","$72,724","2021-09-30"
"","Carlos Joaquim dos Santos","MIA","2023","GK","$67,360","$72,660","2023-04-30"
"","Omar Sowe","NYRB","2021","F","$63,547","$72,633","2021-09-30"
"","Matteo Campagna","VAN","2021","D","$63,547","$72,559","2021-04-15"
"","Matteo Campagna","VAN","2021","D","$63,547","$72,559","2021-09-30"
"","Devin Padelford","MIN","2022","D","$65,500","$72,500","2022-04-15"
"","Devin Padelford","MIN","2022","D","$65,500","$72,500","2022-09-02"
"","Owen O'Malley","STL","2023","M","$67,360","$72,360","2023-04-30"
"","Caden Glover","STL","2023","F","$67,360","$72,360","2023-04-30"
"","Joseph Skinner","NSH","2023","D","$67,360","$72,360","2023-04-30"
"","Sean Rea","MTL","2021","M","$63,547","$71,730","2021-04-15"
"","Rida Zouhir","MTL","2021","M","$63,547","$71,730","2021-04-15"
"","Rida Zouhir","MTL","2021","M","$63,547","$71,730","2021-09-30"
"","Alonso Coello","TOR","2023","D","$67,360","$71,693","2023-04-30"
"","Gino Portella","PHI","2021","D","$63,547","$71,615","2021-04-15"
"","Gino Portella","PHI","2021","D","$63,547","$71,615","2021-09-30"
"","Esmir Bajraktarevic","NER","2022","M","$65,500","$71,559","2022-04-15"
"","Esmir Bajraktarevic","NER","2022","M","$65,500","$71,559","2022-09-02"
"","Luke Singh","TOR","2021","D","$63,547","$71,513","2021-09-30"
"","Jeremy Garay","DCU","2023","D","$67,360","$71,410","2023-04-30"
"","Alexander Freeman","ORL","2023","D","$67,360","$71,360","2023-04-30"
"","Jean-Aniel Assi","MTL","2021","M","$63,547","$71,310","2021-04-15"
"","Wilson Harris","SKC","2021","F","$67,360","$71,212","2021-04-15"
"","Wilson Harris","SKC","2021","F","$67,360","$71,212","2021-09-30"
"","Benjamin Redzic","FCD","2021","M","$63,547","$71,169","2021-04-15"
"","Benjamin Redzic","FCD","2021","M","$63,547","$71,169","2021-09-30"
"","Jonathan Sirois","MTL","2021","GK","$66,724","$71,167","2021-04-15"
"","Jonathan Sirois","MTL","2021","GK","$66,724","$71,167","2021-09-30"
"","Charles Auguste","HOU","2023","M","$67,360","$71,110","2023-04-30"
"","Gavin Beavers","RSL","2022","GK","$65,500","$71,083","2022-04-15"
"","Gavin Beavers","RSL","2022","GK","$65,500","$71,083","2022-09-02"
"","Jesús Castellano","NYRB","2022","M","$65,500","$70,868","2022-04-15"
"","Jesús Castellano","NYRB","2022","M","$65,500","$70,868","2022-09-02"
"","Deandre Kerr","TOR","2022","M","$65,500","$70,819","2022-04-15"
"","Deandre Kerr","TOR","2022","M","$65,500","$70,819","2022-09-02"
"","Carlos Joaquim dos Santos","MIA","2022","GK","$65,500","$70,800","2022-04-15"
"","Carlos Joaquim dos Santos","MIA","2022","GK","$65,500","$70,800","2022-09-02"
"","Kosi Thompson","TOR","2022","M","$65,500","$70,760","2022-04-15"
"","Kosi Thompson","TOR","2022","M","$65,500","$70,760","2022-09-02"
"","Isaiah Parente","CLB","2022","M","$66,724","$70,724","2022-04-15"
"","Isaiah Parente","CLB","2022","M","$66,724","$70,724","2022-09-02"
"","Aziel Jackson","MIN","2022","M","$66,724","$70,633","2022-09-02"
"","Kadin Chung","TOR","2022","D","$65,500","$70,631","2022-04-15"
"","Kadin Chung","TOR","2022","D","$65,500","$70,631","2022-09-02"
"","Aziel Jackson","MIN","2022","M","$66,724","$70,621","2022-04-15"
"","Kayden Pierre","SKC","2022","D","$65,500","$70,600","2022-04-15"
"","Kayden Pierre","SKC","2022","D","$65,500","$70,600","2022-09-02"
"","Simon Becher","VAN","2023","F","$67,360","$70,485","2023-04-30"
"","Ralph Priso-Mbongue","TOR","2021","M","$66,724","$70,476","2021-04-15"
"","Ralph Priso-Mbongue","TOR","2021","M","$66,724","$70,476","2021-09-30"
"","Selmir Miscic","PHI","2021","M","$63,547","$70,026","2021-04-15"
"","Selmir Miscic","PHI","2021","M","$63,547","$70,026","2021-09-30"
"","Daniel Rios","HOU","2022","M","$65,500","$70,022","2022-04-15"
"","Daniel Rios","HOU","2022","M","$65,500","$70,022","2022-09-02"
"","Juan Castilla","HOU","2022","M","$65,500","$70,022","2022-04-15"
"","Juan Castilla","HOU","2022","M","$65,500","$70,022","2022-09-02"
"","Luca Petrasso","TOR","2022","D","$65,500","$70,012","2022-09-02"
"","Maciel","NER","2022","M","$69,902","$69,902","2022-04-15"
"","Maciel","NER","2022","M","$69,902","$69,902","2022-09-02"
"","Hunter Sulte","POR","2022","GK","$65,500","$69,892","2022-04-15"
"","Hunter Sulte","POR","2022","GK","$65,500","$69,892","2022-09-02"
"","Jackson Travis","COL","2023","D","$67,360","$69,860","2023-04-30"
"","Sota Kitahara","SEA","2023","D","$67,360","$69,860","2023-04-30"
"","Joey Akpunonu","CIN","2023","D","$67,360","$69,860","2023-04-30"
