,Player_ID,Season,Base Salary,Guaranteed Compensation
13279,Carlos-Rivas-2015-1,2015,60000,60000
13283,Mark-Sherrod-2015-1,2015,60000,60000
13287,Brian-Rowe-2015-1,2015,60000,60000
13289,Ignacio-Maganto-2015-1,2015,60000,60000
13291,Devon-Sandoval-2015-1,2015,60000,60000
13293,Víctor-Cabrera-2015-1,2015,60000,60000
13295,Rasheed-Olabiyi-2015-1,2015,60000,60000
13297,Andrew-Dykstra-2015-1,2015,60000,60000
13299,Jimmy-McLaughlin-2015-1,2015,60000,60000
13301,Adam-Jahn-2015-1,2015,60000,60000
13303,Andy-Craven-2015-1,2015,60000,60000
13306,Michael-Barrios-2015-1,2015,60000,60000
13308,Andrés-Romero-2014-1,2014,60000,60000
13310,Ramiro-Corrales-2013-1,2013,60000,60000
13315,Cordell-Cato-2015-1,2015,60000,60000
13317,Leandro-Barrera-2015-1,2015,60000,60000
13319,Richie-Marquez-2015-1,2015,60000,60000
13321,Marcus-Hahnemann-2013-1,2013,60000,60000
13324,Tyler-Turner-2015-1,2015,60000,60000
13326,Karl-Ouimette-2015-1,2015,60000,60000
13330,Ethen-Sampson-2015-1,2015,60000,60000
13332,Chris-Ritter-2015-1,2015,60000,60000
13334,Dairon-Asprilla-2015-1,2015,60000,60000
13338,Aaron-Schoenfeld-2015-1,2015,60000,60000
13340,Jared-Watts-2015-1,2015,60000,60000
13342,Wandrille-Lefevre-2015-1,2015,60000,60000
13344,Sebastian-Velasquez-2015-1,2015,60000,60000
13346,Andrew-Weber-2015-1,2015,60000,60000
13350,Chris-Duvall-2015-1,2015,60000,60000
13352,Érik-Correa-2013-1,2013,60000,60000
13355,Jaime-Frias-2013-1,2013,60000,60000
13357,Rafael-Garcia-2015-1,2015,60000,60000
13361,J.J.-Koval-2015-1,2015,60000,60000
13363,Harrison-Heath-2015-1,2015,60000,60000
13365,Mike-Grella-2015-1,2015,60000,60000
13367,Deybi-Flores-2015-1,2015,60000,60000
13369,Leonel-Miranda-2015-1,2015,60000,60000
13371,Grant-Van-de-Casteele-2014-1,2014,48500,60000
13373,Donny-Toia-2015-1,2015,60000,60000
13375,Kevan-George-2015-1,2015,60000,60000
13381,Kemar-Lawrence-2015-1,2015,60000,60000
13383,Jeanderson-2015-1,2015,60000,60000
13385,Jimmy-Ockford-2015-1,2015,60000,60000
13389,Clement-Simonin-2015-1,2015,60000,60000
13390,Andy-Rose-2015-1,2015,60000,60000
13392,London-Woodberry-2015-1,2015,60000,60000
13394,Michael-Nanchoff-2015-1,2015,60000,60000
13398,Chad-Barson-2015-1,2015,60000,60000
13400,Anthony-Jackson-Hamel-2015-1,2015,60000,60000
13402,Fred-2015-1,2015,60000,60000
13406,Taylor-Kemp-2015-1,2015,60000,60000
13408,Ryan-Hollingshead-2015-1,2015,60000,60000
13414,Josh-Gardner-2013-1,2013,60000,60000
13419,Pedro-Ribeiro-2015-1,2015,60000,60000
13423,Greg-Cochrane-2015-1,2015,60000,60000
13425,Victor-Ulloa-2015-1,2015,60000,60000
13427,Ken-Krolicki-2019-1,2019,59950,59950
13429,Scott-Caldwell-2014-1,2014,52313,59813
13431,Alhaji-Kamara-2016-1,2016,51500,59750
13433,Rashawn-Dally-2019-1,2019,56250,59659
13437,Jack-Elliott-2018-1,2018,59630,59630
13441,Jordi-Quintillà-2015-1,2015,50000,59525
13442,Chris-Odoi-Atsem-2018-1,2018,54500,59500
13444,Dillon-Serna-2013-1,2013,46500,59500
13447,Mathieu-Choinière-2018-1,2018,54500,59441
13448,Charlie-Davies-2013-1,2013,48000,59250
13449,Connor-Lade-2013-1,2013,55000,59213
13452,Fraser-Aird-2016-1,2016,51500,58625
13463,Derrick-Etienne-2017-1,2017,53000,58000
13465,Christopher-Wehan-2018-1,2018,54492,57992
13469,Michael-Fucito-2013-1,2013,55000,57890
13472,Shaun-Francis-2014-1,2014,55000,57890
13474,Brandon-Bye-2018-1,2018,54500,57761
13476,Mark-Segbers-2018-1,2018,54500,57761
13478,Sinisa-Ubiparipovic-2013-1,2013,57750,57750
13483,Mike-Chabala-2013-1,2013,55008,57508
13486,Bruno-Miranda-2017-1,2017,53000,57476
13490,Matt-Real-2019-1,2019,57225,57225
13493,Foster-Langsdorf-2019-1,2019,57225,57225
13497,Handwalla-Bwana-2019-1,2019,57225,57225
13501,Luis-Argudo-2019-1,2019,57225,57225
13503,Niki-Jackson-2019-1,2019,57225,57225
13507,Graham-Smith-2019-1,2019,57225,57225
13511,Carter-Manley-2019-1,2019,57225,57225
13513,Kevin-Partida-2019-1,2019,57225,57225
13517,Brian-White-2019-1,2019,57225,57225
13521,Paul-Marie-2019-1,2019,57225,57225
13525,Alex-Roldan-2019-1,2019,57225,57225
13529,Abdoulie-Mansally-2013-1,2013,50000,57000
13540,Derrick-Etienne-2016-1,2016,51500,56500
13542,José-Hernández-2017-1,2017,53004,56379
13546,Luis-Arriaga-2019-1,2019,56250,56250
13548,Kamal-Miller-2019-1,2019,56250,56250
13553,Georges-Mukumbilwa-2019-1,2019,56250,56250
13554,Sean-Nealis-2019-1,2019,56250,56250
13557,Hassani-Dotson-2019-1,2019,56250,56250
13559,Jeremiah-Gutjahr-2019-1,2019,56250,56250
13565,Marvin-Loría-2019-1,2019,56250,56250
13567,Javier-Pérez-2019-1,2019,56250,56250
13569,Tom-Barlow-2019-1,2019,56250,56250
13572,Luke-Mulholland-2014-1,2014,55000,56250
13576,Justin-Haak-2019-1,2019,56250,56250
13578,Richie-Laryea-2019-1,2019,56250,56250
13580,DeJuan-Jones-2019-1,2019,56250,56250
13584,Rece-Buckmaster-2019-1,2019,56250,56250
13585,Brendan-McDonough-2019-1,2019,56250,56250
13587,Michee-Ngalina-2019-1,2019,56250,56250
13591,Tommy-McCabe-2019-1,2019,56250,56250
13593,Adrien-Pérez-2019-1,2019,56250,56250
13595,Chase-Gasper-2019-1,2019,56250,56250
13597,Amar-Sejdic-2019-1,2019,56250,56250
13600,Diedie-Traore-2019-1,2019,56250,56250
13602,Felipe-Hernandez-2019-1,2019,56250,56250
13603,Chris-Odoi-Atsem-2019-1,2019,56250,56250
13605,Dion-Pereira-2019-1,2019,56250,56250
13607,Niko-Hämäläinen-2019-1,2019,56250,56250
13608,Douglas-Martínez-2019-1,2019,56250,56250
13609,Shaft-Brewer-2018-1,2018,54500,56167
13616,Louis-Beland-Goyette-2018-1,2018,54500,55750
13618,Andrew-Wheeler-Omiunu-2018-1,2018,55654,55654
13628,Connor-Maloney-2018-1,2018,55654,55654
13630,Marcus-Epps-2018-1,2018,55654,55654
13632,Stefan-Cleveland-2018-1,2018,55654,55654
13640,Memo-Rodríguez-2018-1,2018,55654,55654
13642,Kwame-Awuah-2018-1,2018,55654,55654
13651,Henry-Wingo-2018-1,2018,55650,55650
13658,Nathan-Smith-2017-1,2017,53004,55500
13662,Danny-O'Rourke-2014-1,2014,55008,55008
13665,Samuel-Adekugbe-2014-1,2014,50000,55000
13669,Kyle-Porter-2013-1,2013,46500,54992
13672,Marco-Bustos-2015-1,2015,50000,54850
13674,Hugh-Alexander-Dixon-2013-1,2013,49613,54613
13677,Corey-Baird-2018-1,2018,54504,54504
13679,Hassan-Ndam-2018-1,2018,54504,54504
13681,Pierre-Da-Silva-2018-1,2018,54504,54504
13685,Wyatt-Omsberg-2018-1,2018,54500,54500
13689,Matt-Real-2018-1,2018,54500,54500
13691,Kyle-Duncan-2018-1,2018,54500,54500
13694,Ryan-Telfer-2018-1,2018,54500,54500
13697,Mac-Steeves-2018-1,2018,54500,54500
13701,Handwalla-Bwana-2018-1,2018,54500,54500
13703,Elliot-Collier-2018-1,2018,54500,54500
13705,Luis-Argudo-2018-1,2018,54500,54500
13709,Niki-Jackson-2018-1,2018,54500,54500
13714,Ken-Krolicki-2018-1,2018,54500,54500
13718,Graham-Smith-2018-1,2018,54500,54500
13722,Carter-Manley-2018-1,2018,54500,54500
13724,Diego-Campos-2018-1,2018,54500,54500
13726,Kevin-Partida-2018-1,2018,54500,54500
13732,Aidan-Daniels-2018-1,2018,54500,54500
13738,Brian-White-2018-1,2018,54500,54500
13742,Ethan-Kutler-2018-1,2018,54500,54500
13747,Julian-Dunn-Johnson-2018-1,2018,54500,54500
13749,Alex-Roldan-2018-1,2018,54500,54500
13753,Mariano-Miño-2018-1,2018,54500,54500
13754,Modou-Jadama-2018-1,2018,54500,54500
13759,Jesús-Ferreira-2018-1,2018,54500,54500
13761,Nouhou-Tolo-2018-1,2018,54500,54500
13763,Josh-Pérez-2018-1,2018,54500,54500
13767,Antoine-Hoppenot-2014-1,2014,54450,54450
13771,Louis-Beland-Goyette-2017-1,2017,53000,54250
13779,Femi-Hollinger-Janzen-2017-1,2017,54075,54075
13781,Dennis-Castillo-2017-1,2017,54075,54075
13785,Tony-Alfaro-2017-1,2017,54075,54075
13787,Michael-Salazar-2017-1,2017,54075,54075
13789,Tsubasa-Endoh-2017-1,2017,54075,54075
13791,Aarón-Guillén-2017-1,2017,54075,54075
13793,Justin-Bilyeu-2017-1,2017,54075,54075
13798,Ariel-Lassiter-2017-1,2017,54075,54075
13800,David-Choinière-2017-1,2017,54075,54075
13802,Scott-Caldwell-2013-1,2013,46500,54000
13805,Miller-Bolaños-2013-1,2013,54000,54000
13809,Charles-Eloundou-2014-1,2014,48825,53825
13813,Benji-Joya-2014-1,2014,48504,53504
13815,DeAndre-Yedlin-2013-1,2013,50000,53500
13821,Taylor-Peay-2016-1,2016,53472,53472
13825,Travis-Worra-2016-1,2016,53472,53472
13827,Dominique-Badji-2016-1,2016,53472,53472
13836,Kwame-Watson-Siriboe-2013-1,2013,53240,53240
13840,Gale-Agbossoumonde-2013-1,2013,46500,53167
13849,Raheem-Edwards-2017-1,2017,53004,53004
13851,Walker-Hume-2017-1,2017,53004,53004
13853,José-Escalante-2017-1,2017,53004,53004
13859,Jordy-Delem-2017-1,2017,53004,53004
13861,Charlie-Ward-2017-1,2017,53004,53004
13862,Connor-Maloney-2017-1,2017,53004,53004
13868,Hassan-Ndam-2017-1,2017,53004,53004
13870,Dan-Metzger-2017-1,2017,53004,53004
13872,Justin-Schmidt-2017-1,2017,53004,53004
13874,Marcus-Epps-2017-1,2017,53004,53004
13876,Seyi-Adekoya-2017-1,2017,53004,53004
13883,Joseph-Holland-2017-1,2017,53004,53004
13890,Brian-Brown-2014-1,2014,48504,53004
13891,Lindo-Mfeka-2017-1,2017,53004,53004
13893,Pierre-Da-Silva-2017-1,2017,53004,53004
13899,Léo-Pereira-2017-1,2017,53004,53004
13900,Memo-Rodríguez-2017-1,2017,53004,53004
13902,Brooks-Lennon-2017-1,2017,53004,53004
13904,Kwame-Awuah-2017-1,2017,53004,53004
13906,Reagan-Dunk-2017-1,2017,53004,53004
13908,Øyvind-Alseth-2017-1,2017,53004,53004
13911,Jaime-Villarreal-2017-1,2017,53004,53004
13913,Vincent-Bezecourt-2017-1,2017,53004,53004
13915,Kyle-Fisher-2017-1,2017,53004,53004
13917,Jack-Elliott-2017-1,2017,53004,53004
13920,Henry-Wingo-2017-1,2017,53004,53004
13924,Anton-Walkes-2017-1,2017,53004,53004
13926,Reggie-Cannon-2017-1,2017,53000,53000
13932,Jesús-Ferreira-2017-1,2017,53000,53000
13934,Tyler-Pasher-2017-1,2017,53000,53000
13936,Dániel-Sallói-2017-1,2017,53000,53000
13938,Marco-Farfan-2017-1,2017,53000,53000
13946,Nouhou-Tolo-2017-1,2017,53000,53000
13948,Sean-Okoli-2017-1,2017,53000,53000
13950,Joseph-Greenspan-2016-1,2016,51500,52969
13951,Joe-Nasco-2014-1,2014,50000,52694
13955,Mark-Delgado-2013-1,2013,50000,52500
13961,Matheus-Silva-2016-1,2016,52500,52500
13963,Rob-Lovejoy-2016-1,2016,52500,52500
13967,Sergio-Campbell-2015-1,2015,50000,52500
13971,Zach-Scott-2014-1,2014,52500,52500
13973,Josh-Williams-2013-1,2013,52313,52313
13976,Raymon-Gaddis-2014-1,2014,52313,52313
13980,Tom-Heinemann-2013-1,2013,51975,51975
13983,Romain-Gall-2014-1,2014,48504,51886
13986,Oalex-Anderson-2016-1,2016,51504,51504
13988,Timo-Pitter-2016-1,2016,51504,51504
13994,Neco-Brett-2016-1,2016,51504,51504
13997,Colin-Bonner-2016-1,2016,51504,51504
14001,Femi-Hollinger-Janzen-2016-1,2016,51500,51500
14004,Dennis-Castillo-2016-1,2016,51500,51500
14011,Michael-Seaton-2014-1,2014,48500,51500
14017,Joey-Calistri-2016-1,2016,51500,51500
14019,Phanuel-Kavita-2016-1,2016,51500,51500
14025,Samuel-Adekugbe-2013-1,2013,46500,51500
14026,Ken-Tribbett-2016-1,2016,51500,51500
14028,Alex-Morrell-2016-1,2016,51500,51500
14030,Tony-Alfaro-2016-1,2016,51500,51500
14032,Mikey-Lopez-2016-1,2016,51500,51500
14034,Tsubasa-Endoh-2016-1,2016,51500,51500
14039,Aarón-Guillén-2016-1,2016,51500,51500
14041,Yazid-Atouba-2013-1,2013,46500,51500
14044,Justin-Bilyeu-2016-1,2016,51500,51500
14048,Molham-Babouli-2016-1,2016,51500,51500
14052,Cole-Seiler-2016-1,2016,51500,51500
14054,Ariel-Lassiter-2016-1,2016,51500,51500
14056,David-Choinière-2016-1,2016,51500,51500
14057,Kip-Colvey-2016-1,2016,51500,51500
14059,José-Escalante-2016-1,2016,51500,51500
14064,Emmanuel-Appiah-2016-1,2016,51500,51500
14065,Michael-Salazar-2016-1,2016,51492,51492
14067,Andre-Akpan-2014-1,2014,48500,51333
14069,Corben-Bone-2014-1,2014,48825,51325
14072,Soony-Saad-2014-1,2014,51150,51150
14074,Micheal-Azira-2014-1,2014,48504,51148
14081,Jose-Villarreal-2014-1,2014,48825,50700
14083,Oscar-Sorto-2014-1,2014,48825,50700
14085,Moises-Hernandez-2014-1,2014,48825,50450
14087,Cordell-Cato-2014-1,2014,50400,50400
14091,Carlyle-Mitchell-2014-1,2014,48825,50075
14092,Martín-Rivero-2014-1,2014,50004,50004
14104,Joseph-Greenspan-2015-1,2015,50000,50000
14106,Samuel-2014-1,2014,50000,50000
14107,Taylor-Hunter-2015-1,2015,50000,50000
14113,Taylor-Peay-2015-1,2015,50000,50000
14116,Anatole-Bertrand-Abang-2015-1,2015,50000,50000
14120,Phanuel-Kavita-2015-1,2015,50000,50000
14122,George-Fochive-2015-1,2015,50000,50000
14124,Cameron-Porter-2015-1,2015,50000,50000
14126,Amadou-Dia-2015-1,2015,50000,50000
14128,Rob-Lovejoy-2015-1,2015,50000,50000
14130,Manolo-Sánchez-2015-1,2015,50000,50000
14132,Diego-Calderón-2013-1,2013,50000,50000
14139,Leandro-Barrera-2014-1,2014,50000,50000
14141,Marius-Obekop-2015-1,2015,50000,50000
14149,Connor-Brandt-2015-1,2015,50000,50000
14153,Santiago-González-2014-1,2014,50000,50000
14157,Luke-Mishu-2015-1,2015,50000,50000
14160,Zach-Scott-2013-1,2013,50000,50000
14163,Patrick-Doody-2015-1,2015,50000,50000
14165,Travis-Worra-2015-1,2015,50000,50000
14167,Dominique-Badji-2015-1,2015,50000,50000
14169,Eric-Ayuk-2015-1,2015,50000,50000
14171,Rafael-Ramos-2015-1,2015,50000,50000
14173,Sean-Okoli-2015-1,2015,50000,50000
14179,Conor-Doyle-2014-1,2014,48500,49750
14181,Chris-Korb-2013-1,2013,49613,49613
14184,Steven-Beitashour-2013-1,2013,49613,49613
14187,Milos-Kocic-2013-1,2013,49612,49612
14190,Kevin-Ellis-2014-1,2014,48825,49575
14192,Rafael-Baca-2013-1,2013,49500,49500
14195,Collin-Martin-2013-1,2013,35125,49292
14197,Cam-Weaver-2014-1,2014,48504,49004
14199,Corben-Bone-2013-1,2013,46500,49000
14202,Erik-Palmer-Brown-2014-1,2014,48500,49000
14207,Alvas-Powell-2014-1,2014,48828,48828
14209,Bernardo-Añor-2014-1,2014,48825,48825
14211,Jeff-Attinella-2014-1,2014,48825,48825
14213,Mark-Bloom-2014-1,2014,48825,48825
14215,Ian-Christianson-2014-1,2014,48825,48825
14217,Lawrence-Olum-2014-1,2014,48825,48825
14219,Kamani-Hill-2014-1,2014,48825,48825
14223,Alex-Caskey-2014-1,2014,48825,48825
14225,Brian-Ownby-2014-1,2014,48825,48825
14227,Kenney-Walker-2014-1,2014,48825,48825
14229,Cole-Grossman-2014-1,2014,48825,48825
14231,Servando-Carrasco-2014-1,2014,48825,48825
14234,Brian-Rowe-2014-1,2014,48825,48825
14236,Andrew-Dykstra-2014-1,2014,48825,48825
14241,Steven-Kinney-2014-1,2014,48825,48825
14243,Karl-Ouimette-2014-1,2014,48825,48825
14246,Stephen-Keel-2014-1,2014,48825,48825
14248,Evan-Bush-2014-1,2014,48825,48825
14250,Eric-Gehrig-2014-1,2014,48825,48825
14253,Aaron-Schoenfeld-2014-1,2014,48825,48825
14255,Sebastian-Velasquez-2014-1,2014,48825,48825
14257,Rafael-Garcia-2014-1,2014,48825,48825
14261,Rauwshan-McKenzie-2014-1,2014,48825,48825
14263,Kevan-George-2014-1,2014,48825,48825
14265,Andy-Rose-2014-1,2014,48825,48825
14267,Michael-Nanchoff-2014-1,2014,48825,48825
14271,Chad-Barson-2014-1,2014,48825,48825
14273,Aaron-Wheeler-2014-1,2014,48825,48825
14276,Sean-Okoli-2014-1,2014,48500,48750
14278,Aaron-Kovar-2014-1,2014,48500,48700
14280,Ryan-Guy-2013-1,2013,48510,48510
14283,Jimmy-Medranda-2014-1,2014,48504,48504
14285,Félix-Borja-2014-1,2014,48504,48504
14286,Akira-Kaji-2014-1,2014,48504,48504
14287,Mark-Sherrod-2014-1,2014,48504,48504
14289,Kianz-Froese-2014-1,2014,44004,48504
14291,Luis-Bolaños-2014-1,2014,48504,48504
14292,Gorka-Larrea-2014-1,2014,48500,48500
14293,Andrew-Weber-2014-1,2014,48500,48500
14295,Matthew-Dunn-2014-1,2014,48500,48500
14296,Richard-Balchan-2014-1,2014,48500,48500
14299,Chandler-Hoffman-2014-1,2014,48500,48500
14301,Maxim-Tissot-2014-1,2014,48500,48500
14305,Kofi-Opare-2014-1,2014,48500,48500
14309,Leo-Fernandes-2014-1,2014,48500,48500
14314,Nick-Hagglund-2014-1,2014,48500,48500
14316,Billy-Schuler-2014-1,2014,48500,48500
14320,Grant-Ward-2014-1,2014,48500,48500
14323,Devon-Sandoval-2014-1,2014,48500,48500
14327,Adam-Jahn-2014-1,2014,48500,48500
14331,Dan-Gargan-2014-1,2014,48500,48500
14333,Tesho-Akindele-2014-1,2014,48500,48500
14336,Chris-Ritter-2014-1,2014,48500,48500
14341,Wandrille-Lefevre-2014-1,2014,48500,48500
14343,J.J.-Koval-2014-1,2014,48500,48500
14354,Carlos-Salcedo-2014-1,2014,48500,48500
14356,Ryan-Hollingshead-2014-1,2014,48500,48500
14360,Sam-Cruz-Garza-2014-1,2014,48500,48500
14363,Igor-Julião-2014-1,2014,48500,48500
14365,Greg-Cochrane-2014-1,2014,48500,48500
14367,Antoine-Hoppenot-2013-1,2013,48400,48400
14370,Logan-Emory-2013-1,2013,48400,48400
14371,David-Estrada-2013-1,2013,48400,48400
14374,Lamar-Neagle-2013-1,2013,48400,48400
14377,Jose-Villarreal-2013-1,2013,46500,48375
14386,Andrés-Romero-2013-1,2013,48000,48000
14389,Cordell-Cato-2013-1,2013,48000,48000
14396,Kevin-Ellis-2013-1,2013,46500,47250
14399,Michael-Videira-2013-1,2013,46500,47125
14402,Bernardo-Añor-2013-1,2013,46500,46500
14405,Emery-Welshman-2013-1,2013,46500,46500
14408,Jeff-Attinella-2013-1,2013,46500,46500
14411,Carlos-Borja-2013-1,2013,46500,46500
14416,Joe-Bendik-2013-1,2013,46500,46500
14422,Germán-Mera-2013-1,2013,46500,46500
14424,Mark-Bloom-2013-1,2013,46500,46500
14426,Paolo-Tornaghi-2013-1,2013,46500,46500
14429,Raphael-Augusto-2013-1,2013,46500,46500
14430,Héctor-Jiménez-2013-1,2013,46500,46500
14439,Jamie-Smith-2013-1,2013,46500,46500
14442,Konrad-Warzycha-2013-1,2013,46500,46500
14445,Lawrence-Olum-2013-1,2013,46500,46500
14448,Kamani-Hill-2013-1,2013,46500,46500
14453,Peterson-Joseph-2013-1,2013,46500,46500
14456,Michael-Bustamante-2013-1,2013,46500,46500
14459,Soony-Saad-2013-1,2013,46500,46500
14465,Quincy-Amarikwa-2013-1,2013,46500,46500
14468,Patrick-McLain-2013-1,2013,46500,46500
14471,Alex-Caskey-2013-1,2013,46500,46500
14474,Yordany-Alvarez-2013-1,2013,46500,46500
14477,Chris-Klute-2013-1,2013,46500,46500
14480,Brian-Ownby-2013-1,2013,46500,46500
14486,Raymon-Gaddis-2013-1,2013,46500,46500
14489,Cole-Grossman-2013-1,2013,46500,46500
14492,Jaime-Castrillon-2013-1,2013,46500,46500
14498,Carlyle-Mitchell-2013-1,2013,46500,46500
14501,Brian-Rowe-2013-1,2013,46500,46500
14504,Conor-Doyle-2013-1,2013,46500,46500
14509,Greg-Klazura-2013-1,2013,46500,46500
14512,Joe-Willis-2013-1,2013,46500,46500
14520,Steven-Kinney-2013-1,2013,46500,46500
14529,Karl-Ouimette-2013-1,2013,46500,46500
14532,Jonathan-Osorio-2013-1,2013,46500,46500
14541,Stephen-Keel-2013-1,2013,46500,46500
14544,Evan-Bush-2013-1,2013,46500,46500
14547,Eric-Gehrig-2013-1,2013,46500,46500
14550,Matthew-Fondy-2013-1,2013,46500,46500
14551,Warren-Creavalle-2013-1,2013,46500,46500
14554,Aaron-Schoenfeld-2013-1,2013,46500,46500
14557,Sebastian-Velasquez-2013-1,2013,46500,46500
14560,Marcus-Tracy-2013-1,2013,46500,46500
14563,Andrew-Weber-2013-1,2013,46500,46500
14564,Rafael-Garcia-2013-1,2013,46500,46500
14567,Rauwshan-McKenzie-2013-1,2013,46500,46500
14569,Kevan-George-2013-1,2013,46500,46500
14572,Hunter-Jumper-2013-1,2013,46500,46500
14578,Matt-Kassel-2013-1,2013,46500,46500
14585,Shaun-Francis-2013-1,2013,46500,46500
14587,Andy-Rose-2013-1,2013,46500,46500
14590,London-Woodberry-2013-1,2013,46500,46500
14593,Michael-Nanchoff-2013-1,2013,46500,46500
14596,Matt-Lampson-2013-1,2013,46500,46500
14599,Chad-Barson-2013-1,2013,46500,46500
14605,Aaron-Wheeler-2013-1,2013,46500,46500
14617,Marvin-Iraheta-2013-1,2013,46500,46500
14622,John-Stertzer-2014-1,2014,36500,45875
14626,Aaron-Maund-2013-1,2013,35125,43458
14629,John-Neeskens-2014-1,2014,42504,42504
14630,Marius-Obekop-2014-1,2014,36500,41500
14632,Jérémy-Gagnon-Laparé-2014-1,2014,36504,40504
14633,Aaron-Maund-2014-1,2014,36500,40250
14635,Michael-Seaton-2013-1,2013,35125,38125
14643,Trevor-Spangenberg-2014-1,2014,36504,36504
14645,Fifi-Baiden-2014-1,2014,36504,36504
14652,Daniel-Lovitz-2014-1,2014,36504,36504
14658,Davy-Armstrong-2014-1,2014,36504,36504
14660,Alex-Martinez-2014-1,2014,36504,36504
14666,Adam-Bedell-2014-1,2014,36504,36504
14670,Kris-Tyrpak-2014-1,2014,36504,36504
14672,Ethen-Sampson-2014-1,2014,36504,36504
14676,Chris-Duvall-2014-1,2014,36504,36504
14679,Eric-Stevenson-2014-1,2014,36504,36504
14685,Anthony-Jackson-Hamel-2014-1,2014,36504,36504
14686,Taylor-Kemp-2014-1,2014,36504,36504
14688,Louis-Beland-Goyette-2014-1,2014,36504,36504
14689,Pedro-Ribeiro-2014-1,2014,36504,36504
14695,Victor-Ulloa-2014-1,2014,36504,36504
14700,Nick-Walker-2014-1,2014,36500,36500
14702,Bradford-Jamieson-2014-1,2014,36500,36500
14704,Raul-Mendiola-2014-1,2014,36500,36500
14710,Dylan-Remick-2014-1,2014,36500,36500
14714,Donald-Smith-2014-1,2014,36500,36500
14716,Ruben-Bover-2014-1,2014,36500,36500
14724,Jared-Watts-2014-1,2014,36500,36500
14728,Donny-Toia-2014-1,2014,36500,36500
14732,Ambroise-Oyongo-2014-1,2014,36500,36500
14737,John-Berner-2014-1,2014,36500,36500
14745,Bradlee-Baladez-2013-1,2013,35125,36125
14750,Alvas-Powell-2013-1,2013,35400,35400
14752,Amando-Moreno-2013-1,2013,35125,35125
14763,Anthony-Arena-2013-1,2013,35125,35125
14766,Maxim-Tissot-2013-1,2013,35125,35125
14769,Charlie-Rugg-2013-1,2013,35125,35125
14772,Kofi-Opare-2013-1,2013,35125,35125
14788,Leo-Fernandes-2013-1,2013,35125,35125
14791,Dylan-Remick-2013-1,2013,35125,35125
14794,Ryan-Richter-2013-1,2013,35125,35125
14800,Jimmy-Medranda-2013-1,2013,35125,35125
14809,Donald-Smith-2013-1,2013,35125,35125
14816,Devon-Sandoval-2013-1,2013,35125,35125
14822,Adam-Jahn-2013-1,2013,35125,35125
14825,Ruben-Bover-2013-1,2013,35125,35125
14831,Marius-Obekop-2013-1,2013,35125,35125
14837,Mechack-Jerome-2013-1,2013,35125,35125
14843,Wandrille-Lefevre-2013-1,2013,35125,35125
14846,Philip-Lund-2013-1,2013,35125,35125
14852,Taylor-Morgan-2013-1,2013,35125,35125
14871,Josue-Soto-2013-1,2013,35125,35125
14874,Brenton-Griffiths-2013-1,2013,35125,35125
14877,Carlo-Chueca-2013-1,2013,35125,35125
14878,Bryan-de-la-Fuente-2013-1,2013,35125,35125
14879,Carlos-Salcedo-2013-1,2013,35125,35125
14885,Martin-Ponce-2013-1,2013,35125,35125
